"id","question_id","text","is_correct"
1960,526,"Dungeons &amp; Dragons 3.5th edition",false
1961,526,"Advanced Dungeons &amp; Dragons 2nd edition",false
1962,527,"Language Control Design",false
1963,527,"Liquid Crystal Display",true
1964,527,"Long Continuous Design",false
1965,527,"Last Common Difference",false
1966,528,"Nvidia",false
1967,528,"AMD",false
1968,528,"Ageia",false
1969,528,"NovodeX",true
1970,529,"Solid Snake",true
1971,529,"Meta Knight",false
1972,529,"R.O.B.",false
1973,529,"Pit",false
1974,530,"Mount Logan",true
1975,530,"Mont Tremblant",false
1976,530,"Whistler Mountain",false
1977,530,"Blue Mountain",false
1978,531,"Donald Trump",true
1979,531,"Bill Clinton",false
1980,531,"George Bush",false
1981,531,"Barack Obama",false
1982,532,"2017",true
1983,532,"2020",false
1984,532,"2019",false
1985,532,"2018",false
1986,533,"True",false
1987,533,"False",true
1988,534,"David Cameron",false
1989,534,"Theresa May",true
1990,534,"Boris Johnson",false
1991,534,"Tony Blair",false
1992,535,"Predator",false
1993,535,"V-R11",false
1994,535,"Longinus",false
1995,535,"Awful Lawton",true
1996,536,"Haruna Sairenji",false
1997,536,"Mea Kurosaki",false
1998,536,"Yami (Golden Darkness)",false
1999,536,"Momo Deviluke",true
2000,537,"Your Song",false
2001,537,"I Guess That&#039;s Why They Call It The Blues",false
2002,537,"Candles in the Wind",true
2003,537,"Island Girl",false
2004,538,"Boss Gator",false
2005,538,"Grape Ape",true
2006,538,"Wally Gator",false
2007,538,"Yogi Bear",false
2008,539,"Kirby",false
2009,539,"Zelda",false
2010,539,"Donkey Kong",true
2011,539,"Mario",false
2012,540,"Will",false
2013,540,"John",false
2014,540,"Dave",true
2015,540,"Carl",false
2016,541,"Glasgow",false
2017,541,"Dundee",false
2018,541,"London",false
2019,541,"Edinburgh",true
2020,542,"Tajikistan",false
2021,542,"Belarus",false
2022,542,"Romania",true
2023,542,"Turkmenistan",false
2024,543,"Qatar",false
2025,543,"Kuwait",false
2026,543,"Lebanon",true
2027,543,"Jordan",false
2028,544,"Formaldehyde",false
2029,544,"Ethanol",false
2030,544,"Urea",true
2031,544,"Propane",false
2032,545,"20-sided die",false
2033,545,"10-sided die",true
2034,545,"8-sided die",false
2035,545,"12-sided die",false
2036,546,"The Sky Scraper",false
2037,546,"Otherworld",false
2038,546,"New Lumos",true
2039,546,"Peculia",false
2040,547,"Gawin",false
2041,547,"Exter",false
2042,547,"Malady",true
2043,547,"Meister Siva",false
2044,548,"Ken Burns",false
2045,548,"Miranda Keyes",false
2046,548,"Ralph McQuarrie",false
2047,548,"Ben Burtt",true
2048,549,"Poniko",false
2049,549,"Masada",false
2050,549,"Uboa",false
2051,549,"Madotsuki",true
2052,550,"Toy Story",false
2053,550,"Aladdin",true
2054,550,"The Hunchback of Notre Dame",false
2055,550,"James and the Giant Peach",false
2056,551,"True",false
2057,551,"False",true
2058,552,"July 2, 1776",false
2059,552,"May 4, 1776",false
2060,552,"June 4, 1776",false
2061,552,"July 4, 1776",true
2062,553,"T. Yoshisaur Munchakoopas",true
2063,553,"T. Yoshisotop Munchakoopas",false
2064,553,"Yoshi",false
2065,553,"Yossy",false
2066,554,"The Da Vinci Code",false
2067,554,"Harry Potter and the Philosopher&#039;s Stone",false
2068,554,"The Lord of the Rings",true
2069,554,"The Little Prince",false
2070,555,"Quake Engine",true
2071,555,"Doom Engine",false
2072,555,"id Engine",false
2073,555,"Source Engine",false
2074,556,"Japan",false
2075,556,"France",false
2076,556,"Germany",true
2077,556,"China",false
2078,557,"Jimmy Carter",false
2079,557,"Richard Nixon",false
2080,557,"Bill Clinton",false
2081,557,"Ronald Reagan",true
2082,558,"Going",false
2083,558,"Geronimo",false
2084,558,"Ghost",false
2085,558,"Government",true
2086,559,"Junk",false
2087,559,"Hurry Up, We&#039;re Dreaming",true
2088,559,"Saturdays = Youth",false
2089,559,"Before the Dawn Heals Us",false
2090,560,"United States",true
2091,560,"Norway",false
2092,560,"Australia",false
2093,560,"Chile",false
2094,561,"The Nonary Game: Sigma&#039;s Last Life",false
2095,561,"Zero Escape Zero Time Dilemma ",true
2096,561,"Nine Hours, Nine Persons, Nine Doors ",false
2097,561,"Zero Escape Virtue&#039;s Last Reward",false
2098,562,"Panda",false
2099,562,"Gorilla",true
2100,562,"Tiger",false
2101,562,"Crocodile",false
2102,563,"Potimarron",true
2103,563,"Guinea Squash",false
2104,563,"Melongene",false
2105,563,"Brinjal",false
2106,564,"LIRIK",false
2107,564,"Sodapoppin",false
2108,564,"The8BitDrummer",false
2109,564,"Vinesauce",true
2110,565,"True",true
2111,565,"False",false
2112,566,"Semiquaver",false
2113,566,"Semihemidemisemiquaver",false
2114,566,"Hemidemisemiquaver",true
2115,566,"Demisemiquaver",false
2116,567,"Hylotl",false
2117,567,"Avian",false
2118,567,"Human",false
2119,567,"Novakid",true
2120,568,"The Amazing World of Gumball",false
2121,568,"Steven Universe",true
2122,568,"Adventure Time",false
2123,568,"Regular Show",false
2124,569,"Harrison Ford",true
2125,569,"Andy Kaufman",false
2126,569,"Arnold Schwarzenegger",false
2127,569,"Michael J. Fox",false
2128,570,"The wake",false
2129,570,"The coma",true
2130,570,"The ablative",false
2131,570,"The backwash",false
2132,571,"Lamarr",true
2133,571,"Drett",false
2134,571,"Jumperr",false
2135,571,"Jerry",false
2136,572,"Macedonia",false
2137,572,"Croatia",false
2138,572,"Albania",true
2139,572,"Serbia",false
2140,573,"May 15th, 2058",false
2141,573,"December 14th, 2069",false
2142,573,"October 23rd, 2077",true
2143,573,"November 5th, 2076",false
2144,574,"True",false
2145,574,"False",true
2146,575,"False",false
2147,575,"True",true
2148,576,"50",false
2149,576,"40",true
2150,576,"30",false
2151,576,"20",false
2152,577,"1360",false
2153,577,"716",false
2154,577,"1155",false
2155,577,"685",true
2156,578,"11",false
2157,578,"9",true
2158,578,"13",false
2159,578,"5",false
2160,579,"Fairness",false
2161,579,"The End",true
2162,579,"Perfection",false
2163,579,"Sandbox",false
2164,580,"True",true
2165,580,"False",false
2166,581,"Yosemite",false
2167,581,"Yellowstone",true
2168,581,"Sequoia ",false
2169,581,"Rocky Mountain",false
2170,582,"0.1 Microsievert",true
2171,582,"0.7 Microsievert",false
2172,582,"0.3 Microsievert",false
2173,582,"0.5 Microsievert",false
2174,583,"Ethel",false
2175,583,"Margret",false
2176,583,"Debbi",false
2177,583,"Joani",true
2178,584,"5",true
2179,584,"2",false
2180,584,"7",false
2181,584,"10",false
2182,585,"Tateyuki Shigaraki",false
2183,585,"Manfred Von Karma",false
2184,585,"Gregory Edgeworth",false
2185,585,"Bansai Ichiyanagi",true
2186,586,"Donald Draper",false
2187,586,"John Ashbury",false
2188,586,"Michael &quot;Mikey&quot; Wilhelm",false
2189,586,"Richard &quot;Dick&quot; Whitman",true
2190,587,"Asia",false
2191,587,"Hawaii",false
2192,587,"South America",true
2193,587,"Europe",false
2194,588,"William Shatner",false
2195,588,"James Doohan",false
2196,588,"Leonard Nimoy",true
2197,588,"George Takei",false
2198,589,"Theodore Roosevelt",false
2199,589,"Franklin Roosevelt",true
2200,589,"Abraham Lincoln",false
2201,589,"George Washington",false
2202,590,"40&#039;s",false
2203,590,"50&#039;s",false
2204,590,"30&#039;s",false
2205,590,"60&#039;s",true
2206,591,"False",false
2207,591,"True",true
2208,592,"Magrat Garlick",false
2209,592,"Nanny Ogg",false
2210,592,"Winny Hathersham",true
2211,592,"Granny Weatherwax",false
2212,593,"Monkeybone",false
2213,593,"Mrs. Winterbourne",false
2214,593,"Titanic",true
2215,593,"Encino Man",false
2216,594,"The inability to concentrate on anything",false
2217,594,"The inability to stand up",false
2218,594,"The inability to make decisions",true
2219,594,"A feverish desire to rip one&#039;s clothes off",false
2220,595,"235 BC",false
2221,595,"210 AD",false
2222,595,"242 AD",false
2223,595,"235 AD",true
2224,596,"1845",false
2225,596,"1838",false
2226,596,"1844",false
2227,596,"1836",true
2228,597,"1996",true
2229,597,"2009",false
2230,597,"1985",false
2231,597,"1999",false
2232,598,"Brazil",false
2233,598,"Australia",true
2234,598,"Canada",false
2235,598,"India",false
2236,599,"Daniel Ricciardo",true
2237,599,"Sebastian Vettel",false
2238,599,"Lewis Hamilton",false
2239,599,"Kimi Raikkonen",false
2240,600,"September 9, 2007",false
2241,600,"October 31, 2005",true
2242,600,"November 21, 2006",false
2243,600,"December 18, 2004",false
2244,601,"True",true
2245,601,"False",false
2246,602,"1000",false
2247,602,"50",false
2248,602,"100",false
2249,602,"500",true
2250,603,"Barbados",true
2251,603,"Seychelles",false
2252,603,"Fiji",false
2253,603,"Maldives",false
2254,604,"Labyrinth",false
2255,604,"Howard the Duck",false
2256,604,"Flash Gordon",false
2257,604,"Highlander",true
2258,605,"Whale",false
2259,605,"Seahorse",true
2260,605,"Octopus",false
2261,605,"Dolphin",false
2262,606,"Space Invaders",false
2263,606,"Gauntlet",false
2264,606,"Pac-Man",true
2265,606,"Street Fighter",false
2266,607,"Planet Wisp",false
2267,607,"Sky Sanctuary",false
2268,607,"Mushroom Hill",true
2269,607,"City Escape",false
2270,608,"4",false
2271,608,"9",false
2272,608,"12",false
2273,608,"7",true
2274,609,"48",false
2275,609,"9",true
2276,609,"3",false
2277,609,"6",false
2278,610,"French",false
2279,610,"Japanese",false
2280,610,"Portuguese",true
2281,610,"Spanish",false
2282,611,"September 2, 1962",false
2283,611,"September 11, 1941",true
2284,611,"January 15, 1943",false
2285,611,"June 15, 1947",false
2286,612,"1",false
2287,612,"3",false
2288,612,"4",false
2289,612,"2",true
2290,613,".tu",false
2291,613,".tt",false
2292,613,".tl",false
2293,613,".tv",true
2294,614,"14",true
2295,614,"11",false
2296,614,"13",false
2297,614,"16",false
2298,615,"1998",false
2299,615,"1999",false
2300,615,"1997",true
2301,615,"1996",false
2302,616,"Munich",true
2303,616,"Dortmund",false
2304,616,"Hamburg",false
2305,616,"Berlin",false
2306,617,"Blood",false
2307,617,"Eyes",true
2308,617,"Stomach",false
2309,617,"Throat",false
2310,618,"Nathan &amp; Drake",false
2311,618,"Dig &amp; Dug",false
2312,618,"Sam &amp; Fisher",false
2313,618,"Gordon &amp; Freeman",true
2314,619,"Daniel Defoe",false
2315,619,"Robert Harley",false
2316,619,"John Churchill",false
2317,619,"John Blunt",true
2318,620,"Big Man with a Gun",false
2319,620,"A Warm Place",false
2320,620,"Closer",false
2321,620,"Hurt",true
2322,621,"Victor Branco",true
2323,621,"Milo Rego",false
2324,621,"Armando Becker",false
2325,621,"&Aacute;lvaro Neves",false
2326,622,"Isaac Clarke",true
2327,622,"Master Chief",false
2328,622,"Commander Shepard",false
2329,622,"Gordon Freeman",false
2330,623,"Milk, Bread, Egg, and Wheat",false
2331,623,"Milk, Sugar Cane, Egg, and Wheat",false
2332,623,"Milk, Sugar, and Wheat",false
2333,623,"Milk, Sugar, Egg, and Wheat",true
2334,624,"Sigma",true
2335,624,"Alpha",false
2336,624,"Omega",false
2337,624,"Delta",false
2338,625,"Randall Flagg",false
2339,625,"Jay Gatsby",false
2340,625,"Holden Caulfield",true
2341,625,"Fletcher Christian",false
2342,626,"&quot;No. I am your father.&quot;",true
2343,626,"&quot;Luke, I am your father.&quot;",false
2344,626,"&quot;You&#039;re wrong. I am your father.&quot;",false
2345,626,"&quot;The truth is that I am your father.&quot;",false
2346,627,"40",false
2347,627,"35",true
2348,627,"45",false
2349,627,"30",false
2350,628,"Bedrock",false
2351,628,"Obsidian",false
2352,628,"Barrier",true
2353,628,"Block of Diamond",false
2354,629,"December 8, 1941",true
2355,629,"June 22, 1941",false
2356,629,"June 6, 1944",false
2357,629,"September 1, 1939",false
2358,630,"Paul C&eacute;zanne",false
2359,630,"Georges Seurat",true
2360,630,"Henri Rousseau",false
2361,630,"Vincent Van Gogh",false
2362,631,"FTL",false
2363,631,"Hotline Miami",false
2364,631,"Super Meat Boy",false
2365,631,"Fez",true
2366,632,"Ape-Nesia",false
2367,632,"It&#039;s a Wonderful Life",true
2368,632,"To The Moon Baboon",false
2369,632,"Message In A Bottle Show",false
2370,633,"Undertale",false
2371,633,"Homestuck: [S] Wake",false
2372,633,"Mother: Cognitive Dissonance",false
2373,633,"Radiation&#039;s Earthbound Halloween Hack",true
2374,634,"Lamentation",false
2375,634,"The Eviscerator  ",false
2376,634,"The Grim Reaper",false
2377,634,"The Reaper",true
2378,635,"Joe Weller",false
2379,635,"Alfie Deyes",false
2380,635,"Joe Sugg",true
2381,635,"Zoe Sugg",false
2382,636,"Petelgeuse Romanee-Conti",false
2383,636,"Ley Batenkaitos",true
2384,636,"Roy Alphard",false
2385,636,"Louis Arneb",false
2386,637,"Macchiato",false
2387,637,"Mocha Latte",true
2388,637,"Decaf",false
2389,637,"Frappuccino",false
2390,638,"San Jose",false
2391,638,"Sacramento",false
2392,638,"Los Angeles",false
2393,638,"San Francisco",true
2394,639,"Mr. Spittle",true
2395,639,"Mr. Spitling",false
2396,639,"Mr. Moe",false
2397,639,"Mr. Boreman",false
2398,640,"True",true
2399,640,"False",false
2400,641,"Albert Einstein",false
2401,641,"Niels Bohr",false
2402,641,"Sir Isaac Newton",true
2403,641,"Enrico Fermi",false
2404,642,"Rapunzel",false
2405,642,"Don&#039;t Drink The Water",false
2406,642,"Stay (Wasting Time)",false
2407,642,"Pantala Naga Pampa",true
2408,643,"Jonathan Freeman",false
2409,643,"Robin Williams",false
2410,643,"Pauly Shore",false
2411,643,"Gilbert Gottfried",true
2412,644,"Evander Holyfield",false
2413,644,"Roy Jones Jr.",false
2414,644,"Mike Tyson",true
2415,644,"Lennox Lewis",false
2416,645,"Jailhouse Rock",false
2417,645,"In the Ghetto",false
2418,645,"Wooden Heart",false
2419,645,"Can&#039;t Help Falling in Love",true
2420,646,"The Milky Way Galaxy",true
2421,646,"The Mars Galaxy",false
2422,646,"The Galaxy Note",false
2423,646,"The Black Hole",false
2424,647,"Peter Sagal",false
2425,647,"Ben Shapiro",true
2426,647,"Ira Glass",false
2427,647,"Terry Gross",false
2428,648,"The Xen Attack",false
2429,648,"The Resonance Cascade",true
2430,648,"World War 3",false
2431,648,"The Black Mesa Nuke",false
2432,649,"Uraraka",true
2433,649,"Asui ",false
2434,649,"Deku",false
2435,649,"Bakugo",false
2436,650,"10 years in prison and a fine of $50,000",true
2437,650,"15 years in prison and a fine of $10,000",false
2438,650,"Nothing",false
2439,650,"Fine of $5,000",false
2440,651,"Wii Sports",false
2441,651,"Minecraft",false
2442,651,"Tetris",true
2443,651,"Super Mario Bros",false
2444,652,"HTC",true
2445,652,"Razer",false
2446,652,"Google",false
2447,652,"Oculus",false
2448,653,"Multi Pass",false
2449,653,"Micro Point",false
2450,653,"Music Player",false
2451,653,"Moving Picture",true
2452,654,"Three",false
2453,654,"Two",false
2454,654,"Four",true
2455,654,"One",false
2456,655,"Badminton",true
2457,655,"Cricket",false
2458,655,"Table Tennis",false
2459,655,"Rugby",false
2460,656,"Shin Splints",true
2461,656,"Carpal Tunnel",false
2462,656,"Tennis Elbow",false
2463,656,"Housemaid&#039;s Knee",false
2464,657,"Boeing 747-8",true
2465,657,"Airbus A350-1000",false
2466,657,"Boeing 787-10",false
2467,657,"Airbus A330-200",false
2468,658,"Pi (&Pi;)",false
2469,658,"Sigma (&Sigma;)",false
2470,658,"Nu (&Nu;)",false
2471,658,"Omicron (&Omicron;)",true
2472,659,"True",true
2473,659,"False",false
2474,660,"0",false
2475,660,"2",false
2476,660,"4",false
2477,660,"6",true
2478,661,"False",true
2479,661,"True",false
2480,662,"Cub",false
2481,662,"Chick",false
2482,662,"Kid",false
2483,662,"Pup",true
2484,663,"Dark fusion reactor",false
2485,663,"Dark fusion resonator",false
2486,663,"Anti-mass spectrometer",true
2487,663,"Oscillation generator",false
2488,664,"260",false
2489,664,"50",false
2490,664,"415",false
2491,664,"435",true
2492,665,"Cave Johnson",false
2493,665,"Saxton Hale",false
2494,665,"Wallace Breem",false
2495,665,"Zepheniah Mann",true
2496,666,"Panasonic",false
2497,666,"LG",false
2498,666,"Fujitsu",false
2499,666,"Sony",true
2500,667,"Closer",false
2501,667,"A Warm Place",false
2502,667,"Hurt",true
2503,667,"Big Man with a Gun",false
2504,668,"False",false
2505,668,"True",true
2506,669,"Vietnam War",false
2507,669,"World War I",false
2508,669,"Iraq War",false
2509,669,"World War II",true
2510,670,"Spark",false
2511,670,"Candela",false
2512,670,"Leif",true
2513,670,"Blanche",false
2514,671,"GZA",false
2515,671,"Ol&#039; Dirty Bastard",false
2516,671,"Method Man",false
2517,671,"Dr.Dre",true
2518,672,"Anno 1404",false
2519,672," Anno 1701",false
2520,672,"Anno 2205",false
2521,672,"Anno 2070",true
2522,673,"False",false
2523,673,"True",true
2524,674,"Franklin Pierce",true
2525,674,"Andrew Johnson",false
2526,674,"James Polk",false
2527,674,"Abraham Lincoln",false
2528,675,"Baseball",false
2529,675,"Football",false
2530,675,"Basketball",false
2531,675,"American Football",true
2532,676,"Infiniminer",false
2533,676,"Minecraft: Order of the Stone",false
2534,676,"Cave Game",true
2535,676,"Dig And Build",false
2536,677,"False",true
2537,677,"True",false
2538,678,"The Gage Weapon Pack #1",true
2539,678,"The Overkill Pack",false
2540,678,"The Gage Historical Pack",false
2541,678,"The Gage Chivalry Pack",false
2542,679,"1901",true
2543,679,"1899",false
2544,679,"1911",false
2545,679,"1910",false
2546,680,"Diddy Kong",false
2547,680,"Eddie the Mean Old Yeti",true
2548,680,"Kiddy Kong",false
2549,680,"King K. Rool",false
2550,681,"Tiger",false
2551,681,"Cheetah",true
2552,681,"Puma",false
2553,681,"Leopard",false
2554,682,"Double Tap Root Beer",true
2555,682,"Mule Kick",false
2556,682,"Juggernog",false
2557,682,"Who&#039;s Who",false
2558,683,"Origins",false
2559,683,"Buried",false
2560,683,"Mob Of The Dead",true
2561,683,"Moon",false
2562,684,"Hallowed Relic",false
2563,684,"Imperial Arm",false
2564,684,"Blessed Artifact",false
2565,684,"Sacred Gear",true
2566,685,"Sigourney Weaver",true
2567,685,"Melissa Beckett",false
2568,685,"Jessica Chastain",false
2569,685,"Alyssa Monroe ",false
2570,686,"Tess",false
2571,686,"Ellie",false
2572,686,"Sarah",true
2573,686,"Marlene",false
2574,687,"Papuans",false
2575,687,"Māori",true
2576,687,"Aborigines",false
2577,687,"Polynesians",false
2578,688,"The Starry Night",true
2579,688,"The Sower with Setting Sun",false
2580,688,"Wheatfields with Crows",false
2581,688,"The Church at Auvers",false
2582,689,"Birds",false
2583,689,"Dogs",true
2584,689,"Flying",false
2585,689,"Germs",false
2586,690,"True",true
2587,690,"False",false
2588,691,"Custom",false
2589,691,"House",true
2590,691,"Extra",false
2591,691,"Change",false
2592,692,"Flashing Images",false
2593,692,"Gun Usage",true
2594,692,"Jynx",false
2595,692,"Strong Violence",false
2596,693,"Green",true
2597,693,"Blue",false
2598,693,"Red",false
2599,693,"Yellow",false
2600,694,"Houses of the Holy",false
2601,694,"Led Zeppelin IV",true
2602,694,"Led Zeppelin III",false
2603,694,"Physical Graffiti",false
2604,695,"Duke of Cambridge",false
2605,695,"Manager of the Crown Estate",false
2606,695,"Her Majesty&#039;s Loyal Opposition",false
2607,695,"First Lord of the Treasury",true
2608,696,"Microbiology",false
2609,696,"Anatomy",false
2610,696,"Biochemistry",false
2611,696,"Histology",true
2612,697,"Increase in blood glucose",false
2613,697,"Decrease in blood potassium",false
2614,697,"Decrease in blood iron",false
2615,697,"Increase in blood sodium",true
2616,698,"Cow liver transplant",false
2617,698,"Pig blood transfusion",false
2618,698,"Turkey breast implants",false
2619,698,"Goat testicles transplant",true
2620,699,"Philadelphia, Pennsylvania",false
2621,699,"San Francisco, California",true
2622,699,"Phoenix, Arizona",false
2623,699,"San Antonio, Texas",false
2624,700,"George Eliot",false
2625,700,"George Lucas",false
2626,700,"George R. R. Martin",true
2627,700,"George Orwell",false
2628,701,"MG 42",false
2629,701,"RPK",false
2630,701,"AK-47",true
2631,701,"M16",false
2632,702,"1256.6 Inches",false
2633,702,"3141.5 Inches",false
2634,702,"314.15 Inches",true
2635,702,"380.1215 Inches",false
2636,703,"Liver",false
2637,703,"Pancreas",true
2638,703,"Kidney",false
2639,703,"Brain",false
2640,704,"True",false
2641,704,"False",true
2642,705,"Day of Defeat",false
2643,705,"Alien Swarm",false
2644,705,"Ricochet",true
2645,705,"Counter-Strike",false
2646,706,"Full Metal Jacket",false
2647,706,"Apocalypse Now",true
2648,706,"Platoon",false
2649,706,"The Deer Hunter",false
2650,707,"Portugal, Iceland, Ireland, Greece, Serbia",false
2651,707,"Portugal, Ireland, Italy, Greece, Spain",true
2652,707,"Poland, Iceland, Italy, Greece, Serbia",false
2653,707,"Poland, Iceland, Italy, Greenland, Spain",false
2654,708,"Boeing 787-10",false
2655,708,"Airbus A330-200",false
2656,708,"Airbus A350-1000",false
2657,708,"Boeing 747-8",true
2658,709,"Palau",false
2659,709,"Fiji",false
2660,709,"Tonga",true
2661,709,"Kiribati",false
2662,710,"Ron Jeremy",true
2663,710,"Hulk Hogan",false
2664,710,"Sasha Grey",false
2665,710,"Burt Reynolds",false
2666,711,"False",true
2667,711,"True",false
2668,712,"Italy",false
2669,712,"France",false
2670,712,"United Kingdom",false
2671,712,"Switzerland",true
2672,713,"The Red Baron",true
2673,713,"The Blue Serpent ",false
2674,713,"The Germany Gunner",false
2675,713,"The High Flying Ace",false
2676,714,"Dragon Balls",false
2677,714,"Jewel Shards",true
2678,714,"Rave Stones",false
2679,714,"Sacred Stones",false
2680,715,"Jon Jafari",true
2681,715,"Shawn Chatfield",false
2682,715,"Derrick Acosta",false
2683,715,"Rocco Botte",false
2684,716,"Marius Pontmercy",false
2685,716,"Javert",false
2686,716,"Jean Valjean",true
2687,716,"Jean Claude Van Damme",false
2688,717,"Baluchistan, Pakistan",false
2689,717,"Wallachia, Romania",false
2690,717,"Tasmania, Australia",true
2691,717,"Oregon, United States",false
2692,718,"Pewdiepie",false
2693,718,"Markiplier",false
2694,718,"JonTron",true
2695,718,"Tobuscus",false
2696,719,"Bassoon",false
2697,719,"Tuba",true
2698,719,"Contrabass",false
2699,719,"Trombone",false
2700,720,"False",false
2701,720,"True",true
2702,721,"Heat Sink",true
2703,721,"CPU Vent",false
2704,721,"Temperature Decipator",false
2705,721,"Heat Vent",false
2706,722,"Wingford",false
2707,722,"Tailspin",false
2708,722,"Duckburg",true
2709,722,"Duckwing",false
2710,723,"Illmatic",true
2711,723,"The Low End Theory",false
2712,723,"The Chronic",false
2713,723,"Enter The Wu-Tang (36 Chambers)",false
2714,724,"The Mayans",true
2715,724,"The Incas",false
2716,724,"The Navajos",false
2717,724,"The Aztecs",false
2718,725,"False",false
2719,725,"True",true
2720,726,"Tail",true
2721,726,"Head",false
2722,726,"Feet",false
2723,726,"Teeth",false
2724,727,"Blue Mountain",false
2725,727,"Mont Tremblant",false
2726,727,"Whistler Mountain",false
2727,727,"Mount Logan",true
2728,728,"Bon Iver, Bon Iver",false
2729,728,"For Emma, Forever Ago",false
2730,728,"22, A Million",true
2731,728,"Blood Bank EP",false
2732,729,"June 6, 1944",false
2733,729,"December 8, 1941",true
2734,729,"September 1, 1939",false
2735,729,"June 22, 1941",false
2736,730,"False",false
2737,730,"True",true
2738,731,"Steven and James",false
2739,731,"Bob and May",false
2740,731,"Erik and Julie",false
2741,731,"Sadie and Lars",true
2742,732,"2010",false
2743,732,"2011",false
2744,732,"2012",true
2745,732,"2013",false
2746,733,"Haley Joel Osment",true
2747,733,"Jesse McCartney",false
2748,733,"Kōki Uchiyama",false
2749,733,"Miyu Irino",false
2750,734,"Chuck Schumer",false
2751,734,"Roy Blunt",false
2752,734,"Strom Thurmond",true
2753,734,"John Barrasso",false
2754,735,"Brian Eno",false
2755,735,"Sigur R&oacute;s",false
2756,735,"Wolfgang Amadeus Mozart",false
2757,735,"Steve Reich",true
2758,736,"Biology Synthetics Technologies",false
2759,736,"International Genetic Technologies",false
2760,736,"Masrani Global Corporation ",true
2761,736,"International Genetics Incorporated",false
2762,737,"Cat",true
2763,737,"Bat",false
2764,737,"Dog",false
2765,737,"Butterfly",false
2766,738,"SearchPro",false
2767,738,"Netscape Navigator",false
2768,738,"CatMassage",false
2769,738,"BackRub",true
2770,739,"R&aacute;pido",false
2771,739,"El Ni&ntilde;o",true
2772,739,"&Aacute;gil",false
2773,739,"La Ni&ntilde;a",false
2774,740,"Martin Van Buren",false
2775,740,"Thomas Jefferson",true
2776,740,"Ulysses Grant",false
2777,740,"John Quincy Adams",false
2778,741,"Raphael",false
2779,741,"Leonardo",false
2780,741,"Donatello",false
2781,741,"Michelangelo",true
2782,742,"Red",false
2783,742,"Green",true
2784,742,"Blue",false
2785,742,"Yellow",false
2786,743,"False",true
2787,743,"True",false
2788,744,"Final Fantasy XIII-2",false
2789,744,"Final Fantasy V",false
2790,744,"Final Fantasy X-2",true
2791,744,"Final Fantasy IX",false
2792,745,"Barcelona FC",false
2793,745,"Paris Saints-Germain",false
2794,745,"Sunderland FC",true
2795,745,"Manchester United",false
2796,746,"Lin-Manuel Miranda",false
2797,746,"Wayne Brady",false
2798,746,"Javier Mu&ntilde;oz",false
2799,746,"Daveed Diggs",true
2800,747,"22",true
2801,747,"21",false
2802,747,"24",false
2803,747,"23",false
2804,748,"Bakugo",false
2805,748,"Uraraka",true
2806,748,"Asui ",false
2807,748,"Deku",false
2808,749,"Mark Zuckerberg",false
2809,749,"Peter Thiel",true
2810,749,"Marc Benioff",false
2811,749,"Jack Dorsey",false
2812,750,"Dan Marino",true
2813,750,"Joe Montana",false
2814,750,"Tom Brady",false
2815,750,"John Elway",false
2816,751,"Chicago",true
2817,751,"All That Jazz",false
2818,751,"Cabaret",false
2819,751,"Dreamgirls",false
2820,752,"Eddie Vedder",true
2821,752,"Stone Gossard",false
2822,752,"Ozzy Osbourne",false
2823,752,"Kurt Cobain",false
2824,753,"LsL Mongrel",false
2825,753,"Fender Stratocaster",false
2826,753,"Gretsch Falcon",false
2827,753,"Les Paul Standard",true
2828,754,"Mac McAnally",false
2829,754,"John McVie",true
2830,754,"David Tennant",false
2831,754,"Christine McVie",false
2832,755,"Flash Gordon",false
2833,755,"Howard the Duck",false
2834,755,"Highlander",true
2835,755,"Labyrinth",false
2836,756,"Trevor",false
2837,756,"Tyrone",false
2838,756,"Travis",false
2839,756,"Tiberius",true
2840,757,"False",true
2841,757,"True",false
2842,758,"Belarus",false
2843,758,"Ukraine",true
2844,758,"Latvia",false
2845,758,"Lithuania",false
2846,759,"True",false
2847,759,"False",true
2848,760,"True",true
2849,760,"False",false
2850,761,"Bradley Strider",false
2851,761,"Burial",true
2852,761,"Caustic Window",false
2853,761,"GAK",false
2854,762,"4",false
2855,762,"6",true
2856,762,"0",false
2857,762,"2",false
2858,763,"HSBC",false
2859,763,"Standard Chartered",false
2860,763,"OCBC",true
2861,763,"Bank of China",false
2862,764,"Pepperoni Pizza",false
2863,764,"Casserole",true
2864,764,"Chicken Soup",false
2865,764,"Sub Sandwich",false
2866,765,"They weren&#039;t satisfied with the result",false
2867,765,"The story was not good enough",false
2868,765,"Way too many bugs to be fixed",false
2869,765,"The source code got leaked",true
2870,766,"Luan",false
2871,766,"Lincoln",false
2872,766,"Leni",true
2873,766,"Luna",false
2874,767,"True",false
2875,767,"False",true
2876,768,"Dark Souls",false
2877,768,"Serious Sam: The Second Encounter",false
2878,768,"Half Life 2",true
2879,768,"Team Fortress 2",false
2880,769,"Atlantic City, New Jersey",true
2881,769,"Charleston, South Carolina",false
2882,769,"Duluth, Minnesota",false
2883,769,"Las Vegas, Nevada",false
2884,770,"Loki",false
2885,770,"Tyr",false
2886,770,"Jens",true
2887,770,"Snotra",false
2888,771,"Ai FUKUHARA (Japan)",false
2889,771,"DING Ning (China)",true
2890,771,"Song KIM (North Korea)",false
